node_id,baseline_status_85a5c9a,terminal_status_8546184,transition,classification
tests/test_api/test_runtime_trace_invariants.py::TestRuntimeStatus::test_status_returns_started_with_providers,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestA2APHIRedaction::test_a2a_response_does_not_echo_raw_phi,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestAuditLogImmutability::test_audit_log_model_has_required_identity_columns,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestAuditLogImmutability::test_audit_log_table_in_metadata,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestMCPPHINoEcho::test_tools_call_output_does_not_contain_phi,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestPHINotInRuntimeOutputs::test_runs_list_does_not_contain_phi,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_safety_phi_invariants.py::TestPHIRedactorExists::test_phi_redactor_class_loadable,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_15_systems_enum_complete,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_all_15_systems_accepted,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_all_4_evidence_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_all_5_response_fields_per_code,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_codes_candidates_split,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_empty_context_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_empty_system_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_evidence_span_roundtrip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_filter_exclude,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_filter_include,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_minimal_request,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_multi_context_contextindex,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_multi_system_in_one_request,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_no_text_context_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_path_echo_system,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_trailing_slash_optional,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_unknown_system_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_codes_predict_consistency.py::test_codes_predict_usage_info_credits_consumed,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestDRGField::test_drg_call_never_blocks_response,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestDRGField::test_drg_field_present_in_response_schema,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestRBAC::test_a2a_agent_card_endpoint_exists,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestRBAC::test_a2a_agents_endpoint_in_openapi_or_stub,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestRBAC::test_v2_coding_endpoint_in_openapi,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestRBAC::test_well_known_agent_json_endpoint_exists,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestUSSystemRejected::test_cn_system_accepted,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestUSSystemRejected::test_us_system_rejected_with_400,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_contract_invariants.py::TestVersionMetadata::test_versions_loaded_in_app_state,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_documents_classic_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_v2_documents_classic_envelope_has_data_field,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_v2_documents_classic_isStream_field_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_v2_documents_classic_list_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_v2_documents_classic_path_scoping,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_documents_classic_consistency.py::test_v2_documents_classic_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_facts_add_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_empty_facts_array,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_is_discarded_default_false,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_minimal_request,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_multiple_facts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_path_echo,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_source_enum_core_system_user,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_source_optional_default_user,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_add_facts_consistency.py::test_v2_facts_add_trailing_slash_optional,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_facts_fact_groups_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_canonical_sample,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_envelope_shape,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_global_path,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_keys_match_canonical,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_trailing_slash_optional,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_translation_default,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_uuids_are_valid,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_uuids_stable,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_fact_groups_consistency.py::test_v2_facts_fact_groups_uuids_unique,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_facts_list_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_default_returns_2,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_empty_envelope,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_item_shape,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_path_echo,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_source_enum,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_list_facts_consistency.py::test_v2_facts_list_trailing_slash_optional,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_facts_update_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_all_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_discard_flag,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_minimal_request,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_patch_semantics,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_path_echo_group_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_path_echo_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_response_all_fields_required,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_source_enum,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_fact_consistency.py::test_v2_facts_update_timestamps,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_facts_batch_update_input_no_source_field,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_facts_batch_update_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_all_fields,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_discard_flag,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_empty_facts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_minimal_request,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_multiple_facts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_patch_semantics,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_path_echo_group_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_path_echo_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_timestamps,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_facts_update_facts_batch_consistency.py::test_v2_facts_batch_update_trailing_slash_optional,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_openapi_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_v2_guided_document_empty_context_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_v2_guided_document_ephemeral_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_v2_guided_document_error_envelope_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_v2_guided_document_no_llm_credential_returns_503,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_guided_document_consistency.py::test_v2_guided_document_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_sections_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_templates_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_sections_filter_specialty_cardiology,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_sections_list_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_sections_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_templates_filter_source_corti_returns_only_corti,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_templates_invalid_source_422,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_templates_list_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_sections_templates_consistency.py::test_v2_templates_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_streams_consistency.py::test_asyncapi_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_streams_consistency.py::test_v2_streams_consistency_corti_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_streams_consistency.py::test_v2_streams_consistency_end_sequence_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_streams_consistency.py::test_v2_streams_consistency_facts_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_streams_consistency.py::test_v2_streams_consistency_transcript_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_stt_envelope_field_is_nullable_in_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_stt_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_envelope_nullable_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_list_full_false_omits_transcript,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_list_full_true_includes_transcript_data,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_list_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_path_scoping,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_consistency.py::test_v2_stt_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_stt_create_required_fields_match_spec,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_stt_create_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_async_flag_accepted,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_body_echoes_recording_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_minimal_shape_matches_corti_spec,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_missing_primary_language_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_missing_recording_id_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_optional_fields_accepted,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_path_echoes_interaction_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_reference_round_trip,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_create_transcript_consistency.py::test_v2_stt_create_request_reference_round_trip,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_delete_recording_consistency.py::test_stt_delete_recording_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_delete_recording_consistency.py::test_v2_stt_delete_recording_completes_recordings_family,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_recording_consistency.py::test_v2_stt_delete_recording_default_returns_204,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_recording_consistency.py::test_v2_stt_delete_recording_missing_interaction_id_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_recording_consistency.py::test_v2_stt_delete_recording_missing_sentinel_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_transcript_consistency.py::test_stt_delete_transcript_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_delete_transcript_consistency.py::test_v2_stt_delete_transcript_completes_stt_family,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_transcript_consistency.py::test_v2_stt_delete_transcript_default_returns_204,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_transcript_consistency.py::test_v2_stt_delete_transcript_empty_path_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_delete_transcript_consistency.py::test_v2_stt_delete_transcript_status_sentinels_still_deletable,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_recording_consistency.py::test_stt_get_recording_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_recording_consistency.py::test_v2_stt_get_recording_content_type_is_text_plain,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_recording_consistency.py::test_v2_stt_get_recording_default_returns_binary,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_recording_consistency.py::test_v2_stt_get_recording_interaction_id_missing_returns_400,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_recording_consistency.py::test_v2_stt_get_recording_missing_sentinel_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_recording_consistency.py::test_v2_stt_get_recording_path_echo_via_headers,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_stt_get_spec_is_real_and_cached,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_stt_get_status_enum_matches_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_completed_has_populated_transcripts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_completed_shape_matches_corti_spec,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_failed_shape_with_nullable_transcripts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_path_echoes_ids,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_processing_shape_with_nullable_transcripts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_consistency.py::test_v2_stt_get_reference_round_trip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_stt_get_status_enum_matches_spec,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_stt_get_status_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_v2_stt_get_status_default_returns_completed,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_v2_stt_get_status_failed_sentinel,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_v2_stt_get_status_missing_sentinel_returns_404,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_v2_stt_get_status_processing_sentinel,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_get_transcript_status_consistency.py::test_v2_stt_get_status_reference_round_trip,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_stt_recordings_list_response_required_field,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_stt_recordings_list_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_v2_stt_recordings_list_default_shape_matches_corti_spec,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_v2_stt_recordings_list_different_interactions_different_recordings,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_v2_stt_recordings_list_empty_sentinel,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_v2_stt_recordings_list_path_echoes_interaction_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
